ENTIDAD,SECTOR,TAMAÑO,AÑO,SOBREVIVIENTES,MUERTOS,NACIMIENTOS
COAHUILA DE ZARAGOZA,COMERCIO,6 A 10 PERSONAS OCUPADAS,2022,0.613208142932806,0.386791857067193,0.086021505376344
COAHUILA DE ZARAGOZA,COMERCIO,6 A 10 PERSONAS OCUPADAS,2023,0.649958634572534,0.350041365427465,0.108409321175279
COAHUILA DE ZARAGOZA,COMERCIO,CONCENTRADOS,2020,0.497981155859197,0.502018844140803,0.290254157039506
COAHUILA DE ZARAGOZA,COMERCIO,CONCENTRADOS,2021,0.340644732881549,0.659355267118451,0.236031704781705
COAHUILA DE ZARAGOZA,COMERCIO,CONCENTRADOS,2022,0.598248377660257,0.401751622339743,0.271203902912033
COAHUILA DE ZARAGOZA,COMERCIO,CONCENTRADOS,2023,0.665658957311233,0.334341042688767,0.238139609179490
COAHUILA DE ZARAGOZA,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2020,0.146262678507524,0.853737321492475,0.262016163334751
COAHUILA DE ZARAGOZA,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2021,0.083266032295498,0.916733967704501,0.209231805929919
COAHUILA DE ZARAGOZA,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2022,0.372812873697590,0.627187126302409,0.290067273446775
COAHUILA DE ZARAGOZA,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2023,0.766040095234115,0.233959904765884,0.268935909230297
COAHUILA DE ZARAGOZA,MANUFACTURAS,11 Y MÁS PERSONAS OCUPADAS,2020,0.417172840271662,0.582827159728337,0.108433734939759
COAHUILA DE ZARAGOZA,MANUFACTURAS,11 Y MÁS PERSONAS OCUPADAS,2021,0.379864795476796,0.620135204523203,0.086486486486487
COAHUILA DE ZARAGOZA,MANUFACTURAS,11 Y MÁS PERSONAS OCUPADAS,2022,0.687868584180864,0.312131415819135,0.047619047619048
COAHUILA DE ZARAGOZA,MANUFACTURAS,11 Y MÁS PERSONAS OCUPADAS,2023,0.534562808832228,0.465437191167771,0.103773584905660
COAHUILA DE ZARAGOZA,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2020,0.558419625123568,0.441580374876432,0.147694524495677
COAHUILA DE ZARAGOZA,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2021,0.309926673899533,0.690073326100466,0.138381201044386
COAHUILA DE ZARAGOZA,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2022,0.510556958762085,0.489443041237914,0.149837133550489
COAHUILA DE ZARAGOZA,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2023,0.493236764224347,0.506763235775652,0.154923413566740
COAHUILA DE ZARAGOZA,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2020,0.348549749987796,0.651450250012203,0.101832993890020
COAHUILA DE ZARAGOZA,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2021,0.492465271945690,0.507534728054309,0.126142595978062
COAHUILA DE ZARAGOZA,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2022,0.749871056053477,0.250128943946522,0.092819614711033
COAHUILA DE ZARAGOZA,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2023,0.517926778909101,0.482073221090898,0.101137800252844
COAHUILA DE ZARAGOZA,MANUFACTURAS,CONCENTRADOS,2020,0.537560370793687,0.462439629206313,0.190782644799668
COAHUILA DE ZARAGOZA,MANUFACTURAS,CONCENTRADOS,2021,0.390732202570688,0.609267797429312,0.166780939321220
COAHUILA DE ZARAGOZA,MANUFACTURAS,CONCENTRADOS,2022,0.703942859000727,0.296057140999273,0.193572496263079
COAHUILA DE ZARAGOZA,MANUFACTURAS,CONCENTRADOS,2023,0.661019156235330,0.338980843764670,0.189019279128248
COAHUILA DE ZARAGOZA,OTROS SECTORES,CONCENTRADOS,2020,0.632633889720620,0.367366110279380,0.263803680981595
COAHUILA DE ZARAGOZA,OTROS SECTORES,CONCENTRADOS,2021,0.402469266321725,0.597530733678275,0.209494485613889
COAHUILA DE ZARAGOZA,OTROS SECTORES,CONCENTRADOS,2022,0.667586784857336,0.332413215142664,0.248933664374841
COAHUILA DE ZARAGOZA,OTROS SECTORES,CONCENTRADOS,2023,0.708056551848495,0.291943448151505,0.222930424452988
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2020,0.192585824649241,0.807414175350758,0.282991067317433
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2021,0.081682848173097,0.918317151826903,0.215692014930835
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2022,0.337672735395321,0.662327264604679,0.336881038647343
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2023,0.737984794339538,0.262015205660461,0.275722250380132
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2020,0.567958180059502,0.432041819940497,0.120845921450151
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2021,0.432248113470952,0.567751886529047,0.102615694164990
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2022,0.451700427559325,0.548299572440674,0.073504273504274
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2023,0.583578883071478,0.416421116928521,0.120867768595041
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2020,0.471135404201147,0.528864595798852,0.181460272011453
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2021,0.226087406204177,0.773912593795822,0.137622377622378
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2022,0.558431053500831,0.441568946499168,0.153924307848616
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2023,0.513582177111779,0.486417822888220,0.203798392987582
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2020,0.575219466656066,0.424780533343933,0.120283018867925
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2021,0.510242931483141,0.489757068516858,0.124440465532677
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2022,0.704928969347160,0.295071030652839,0.121423586880670
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2023,0.772223938720291,0.227776061279708,0.131037567084079
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2020,0.551027578446969,0.448972421553031,0.247842824903757
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2021,0.260049435395419,0.739950564604581,0.190002074258453
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2022,0.693198917692211,0.306801082307789,0.268955073195356
COAHUILA DE ZARAGOZA,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2023,0.720209685083015,0.279790314916985,0.235937390818252
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2020,0.428338735662949,0.571661264337050,0.306263361645577
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2021,0.218860959347394,0.781139040652605,0.241503322456951
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2022,0.598678092235694,0.401321907764305,0.316325305544217
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2023,0.744916442388410,0.255083557611589,0.269026110629873
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,101 Y MÁS PERSONAS OCUPADAS,2020,0.716328574024749,0.283671425975250,0.078431372549020
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,101 Y MÁS PERSONAS OCUPADAS,2021,0.884840478755450,0.115159521244549,0.069444444444444
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,101 Y MÁS PERSONAS OCUPADAS,2022,0.720113498246567,0.279886501753432,0.032967032967033
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,101 Y MÁS PERSONAS OCUPADAS,2023,0.767304872997467,0.232695127002533,0.049382716049383
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,11 A 50 PERSONAS OCUPADAS,2020,0.759764158440312,0.240235841559687,0.085305105853051
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,11 A 50 PERSONAS OCUPADAS,2021,0.529017646659428,0.470982353340571,0.084855866829070
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,11 A 50 PERSONAS OCUPADAS,2022,0.581881064721363,0.418118935278636,0.055648302726767
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,11 A 50 PERSONAS OCUPADAS,2023,0.723458474059833,0.276541525940166,0.080245510343260
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2020,0.538101218954149,0.461898781045850,0.169251938954216
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2021,0.498104923781540,0.501895076218459,0.141493241793607
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2022,0.581351876034976,0.418648123965023,0.149763958977698
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2023,0.534594912547153,0.465405087452846,0.182358022025480
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,51 A 100 PERSONAS OCUPADAS,2020,0.580847006440765,0.419152993559234,0.057324840764331
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,51 A 100 PERSONAS OCUPADAS,2021,0.774719068206992,0.225280931793007,0.084905660377359
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,51 A 100 PERSONAS OCUPADAS,2022,0.871349834629388,0.128650165370611,0.030634573304158
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,51 A 100 PERSONAS OCUPADAS,2023,0.869435862368490,0.130564137631509,0.031319910514541
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2020,0.741750256579037,0.258249743420962,0.113929313929314
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2021,0.822733185069130,0.177266814930869,0.109000000000000
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2022,0.813017304946297,0.186982695053702,0.091370558375635
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2023,0.751382856585778,0.248617143414221,0.109084711095960
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,CONCENTRADOS,2020,0.632633889720620,0.367366110279380,0.263803680981595
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,CONCENTRADOS,2021,0.402469266321725,0.597530733678275,0.209494485613889
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,CONCENTRADOS,2022,0.667586784857336,0.332413215142664,0.248933664374841
COAHUILA DE ZARAGOZA,TODOS LOS SECTORES,CONCENTRADOS,2023,0.708056551848495,0.291943448151505,0.222930424452988
COLIMA,COMERCIO,0 A 2 PERSONAS OCUPADAS,2020,0.360814935079582,0.639185064920417,0.327548806941432
COLIMA,COMERCIO,0 A 2 PERSONAS OCUPADAS,2021,0.140262715748323,0.859737284251676,0.264063226406323
COLIMA,COMERCIO,0 A 2 PERSONAS OCUPADAS,2022,0.356348811256858,0.643651188743141,0.279935036173040
COLIMA,COMERCIO,0 A 2 PERSONAS OCUPADAS,2023,0.698538632348346,0.301461367651653,0.231030912586895
COLIMA,COMERCIO,3 A 5 PERSONAS OCUPADAS,2020,0.476911269702629,0.523088730297370,0.192073170731707
COLIMA,COMERCIO,3 A 5 PERSONAS OCUPADAS,2021,0.264842853460173,0.735157146539827,0.151888341543514
COLIMA,COMERCIO,3 A 5 PERSONAS OCUPADAS,2022,0.577519335255528,0.422480664744471,0.143790849673203
COLIMA,COMERCIO,3 A 5 PERSONAS OCUPADAS,2023,0.448053417929676,0.551946582070323,0.179162609542356
COLIMA,COMERCIO,6 Y MÁS PERSONAS OCUPADAS,2020,0.341019637823618,0.658980362176381,0.131707317073171
COLIMA,COMERCIO,6 Y MÁS PERSONAS OCUPADAS,2021,0.684116290467945,0.315883709532054,0.102880658436214
COLIMA,COMERCIO,6 Y MÁS PERSONAS OCUPADAS,2022,0.779544242926025,0.220455757073974,0.066844919786096
COLIMA,COMERCIO,6 Y MÁS PERSONAS OCUPADAS,2023,0.750871745797715,0.249128254202284,0.104347826086957
COLIMA,COMERCIO,CONCENTRADOS,2020,0.523265233333960,0.476734766666040,0.298542035699687
COLIMA,COMERCIO,CONCENTRADOS,2021,0.346088195792987,0.653911804207013,0.237883832778394
COLIMA,COMERCIO,CONCENTRADOS,2022,0.622968240879676,0.377031759120324,0.238136417684575
COLIMA,COMERCIO,CONCENTRADOS,2023,0.699985721593215,0.300014278406785,0.204412719013628
COLIMA,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2020,0.257611640455613,0.742388359544386,0.379408960915157
COLIMA,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2021,0.072419319566853,0.927580680433147,0.239878542510121
COLIMA,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2022,0.468608599260530,0.531391400739469,0.299154334038055
COLIMA,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2023,0.862352679841951,0.137647320158048,0.207885304659498
COLIMA,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2020,0.596274021731026,0.403725978268973,0.243718592964824
COLIMA,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2021,0.422215135824281,0.577784864175718,0.160714285714286
COLIMA,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2022,0.812443928884840,0.187556071115160,0.118260869565217
COLIMA,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2023,0.830024878411043,0.169975121588956,0.147381242387333
COLIMA,MANUFACTURAS,CONCENTRADOS,2020,0.317609013912990,0.682390986087010,0.322076297686054
COLIMA,MANUFACTURAS,CONCENTRADOS,2021,0.129279752015064,0.870720247984936,0.200959808038392
COLIMA,MANUFACTURAS,CONCENTRADOS,2022,0.464389268076076,0.535610731923924,0.211744776962168
COLIMA,MANUFACTURAS,CONCENTRADOS,2023,0.597594388592240,0.402405611407760,0.166448801742919
COLIMA,OTROS SECTORES,CONCENTRADOS,2020,0.338512152834244,0.661487847165756,0.299437504565710
COLIMA,OTROS SECTORES,CONCENTRADOS,2021,0.200596217333370,0.799403782666630,0.230363602918634
COLIMA,OTROS SECTORES,CONCENTRADOS,2022,0.390942750217002,0.609057249782998,0.235303241817900
COLIMA,OTROS SECTORES,CONCENTRADOS,2023,0.721474318877748,0.278525681122252,0.211326522403668
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2020,0.389168797503236,0.610831202496763,0.339197530864198
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2021,0.364926520610287,0.635073479389712,0.269829683698297
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2022,0.559649790281300,0.440350209718699,0.342404639750167
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2023,0.795804512595467,0.204195487404532,0.288701458443156
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2020,0.583182523095017,0.416817476904982,0.226114649681529
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2021,0.262721749911209,0.737278250088790,0.194151096669374
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2022,0.526868088265586,0.473131911734413,0.156697009102731
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2023,0.469264729545081,0.530735270454918,0.228417870339268
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,6 Y MÁS PERSONAS OCUPADAS,2020,0.310824680646316,0.689175319353683,0.206140350877193
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,6 Y MÁS PERSONAS OCUPADAS,2021,0.459056762538778,0.540943237461221,0.161290322580645
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,6 Y MÁS PERSONAS OCUPADAS,2022,0.481710550267586,0.518289449732413,0.153301886792453
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,6 Y MÁS PERSONAS OCUPADAS,2023,0.898866836980790,0.101133163019209,0.188787185354691
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2020,0.589844116837506,0.410155883162494,0.299781659388646
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2021,0.435582071029052,0.564417928970948,0.239534098582039
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2022,0.685784188664411,0.314215811335589,0.275719557195572
COLIMA,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2023,0.702004672759343,0.297995327240657,0.251581027667984
COLIMA,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2020,0.470732554506777,0.529267445493222,0.334747396837640
COLIMA,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2021,0.206450973446760,0.793549026553239,0.261024423337856
COLIMA,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2022,0.478343734875809,0.521656265124190,0.296354617746634
COLIMA,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2023,0.770613038100605,0.229386961899394,0.248729874776386
COLIMA,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2020,0.523897527386648,0.476102472613351,0.072874493927126
COLIMA,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2021,0.537837630434826,0.462162369565173,0.074550128534704
COLIMA,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2022,0.540180829105717,0.459819170894282,0.060556464811784
COLIMA,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2023,0.661963840030545,0.338036159969454,0.076502732240437
COLIMA,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2020,0.798396538433053,0.201603461566946,0.213045319779754
COLIMA,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2021,0.499788203564012,0.500211796435987,0.169718770438195
COLIMA,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2022,0.547601525655209,0.452398474344790,0.140264026402640
COLIMA,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2023,0.576001381663518,0.423998618336482,0.192488913525499
COLIMA,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2020,0.602234672304671,0.397765327695328,0.165725047080979
COLIMA,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2021,0.576207269758106,0.423792730241893,0.140625000000000
COLIMA,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2022,0.785877739801449,0.214122260198550,0.101694915254237
COLIMA,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2023,0.823531857579631,0.176468142420368,0.135226179018287
COLIMA,TODOS LOS SECTORES,CONCENTRADOS,2020,0.338512152834244,0.661487847165756,0.299437504565710
COLIMA,TODOS LOS SECTORES,CONCENTRADOS,2021,0.200596217333370,0.799403782666630,0.230363602918634
COLIMA,TODOS LOS SECTORES,CONCENTRADOS,2022,0.390942750217002,0.609057249782998,0.235303241817900
COLIMA,TODOS LOS SECTORES,CONCENTRADOS,2023,0.721474318877748,0.278525681122252,0.211326522403668
DURANGO,COMERCIO,0 A 2 PERSONAS OCUPADAS,2020,0.221269191161939,0.778730808838060,0.327693223365360
DURANGO,COMERCIO,0 A 2 PERSONAS OCUPADAS,2021,0.124141077879000,0.875858922120999,0.272567367902624
DURANGO,COMERCIO,0 A 2 PERSONAS OCUPADAS,2022,0.348691770003410,0.651308229996589,0.272469393848910
DURANGO,COMERCIO,0 A 2 PERSONAS OCUPADAS,2023,0.710064543133875,0.289935456866124,0.267667722826836
DURANGO,COMERCIO,11 Y MÁS PERSONAS OCUPADAS,2020,0.522784353904358,0.477215646095641,0.130952380952381
DURANGO,COMERCIO,11 Y MÁS PERSONAS OCUPADAS,2021,0.887459157941210,0.112540842058789,0.062068965517241
DURANGO,COMERCIO,11 Y MÁS PERSONAS OCUPADAS,2022,0.561246886844808,0.438753113155191,0.100000000000000
DURANGO,COMERCIO,11 Y MÁS PERSONAS OCUPADAS,2023,0.838680028559291,0.161319971440708,0.070110701107011
DURANGO,COMERCIO,3 A 5 PERSONAS OCUPADAS,2020,0.540830775978566,0.459169224021433,0.170803782505910
DURANGO,COMERCIO,3 A 5 PERSONAS OCUPADAS,2021,0.459681230282535,0.540318769717464,0.152509652509653
DURANGO,COMERCIO,3 A 5 PERSONAS OCUPADAS,2022,0.702115864894487,0.297884135105512,0.145411605937922
DURANGO,COMERCIO,3 A 5 PERSONAS OCUPADAS,2023,0.452034062614099,0.547965937385900,0.178972889574609
DURANGO,COMERCIO,6 A 10 PERSONAS OCUPADAS,2020,0.654168794021899,0.345831205978100,0.129032258064516
DURANGO,COMERCIO,6 A 10 PERSONAS OCUPADAS,2021,0.639824855553736,0.360175144446263,0.088362068965517
DURANGO,COMERCIO,6 A 10 PERSONAS OCUPADAS,2022,0.909461864791908,0.090538135208092,0.100308641975309
DURANGO,COMERCIO,6 A 10 PERSONAS OCUPADAS,2023,0.716951222056836,0.283048777943163,0.086597938144330
DURANGO,COMERCIO,CONCENTRADOS,2020,0.500709335799107,0.499290664200893,0.299473234624146
DURANGO,COMERCIO,CONCENTRADOS,2021,0.338104608015025,0.661895391984975,0.248612003974052
DURANGO,COMERCIO,CONCENTRADOS,2022,0.612583667661189,0.387416332338811,0.237892223738063
DURANGO,COMERCIO,CONCENTRADOS,2023,0.717463312994280,0.282536687005720,0.232118758434548
DURANGO,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2020,0.205327374264317,0.794672625735682,0.282683093771389
DURANGO,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2021,0.108686344747032,0.891313655252967,0.224130140081338
DURANGO,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2022,0.329009632625136,0.670990367374863,0.258849557522124
DURANGO,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2023,0.760668669465966,0.239331330534033,0.217538759689922
DURANGO,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2020,0.628589340689418,0.371410659310581,0.165343915343915
DURANGO,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2021,0.260042601657500,0.739957398342499,0.163080407701019
DURANGO,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2022,0.402524517752674,0.597475482247325,0.119483315392896
DURANGO,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2023,0.501419879273539,0.498580120726460,0.126917712691771
DURANGO,MANUFACTURAS,6 Y MÁS PERSONAS OCUPADAS,2020,0.765479712658928,0.234520287341071,0.153110047846890
DURANGO,MANUFACTURAS,6 Y MÁS PERSONAS OCUPADAS,2021,0.480148070333486,0.519851929666513,0.184738955823293
DURANGO,MANUFACTURAS,6 Y MÁS PERSONAS OCUPADAS,2022,0.810254353994211,0.189745646005788,0.102040816326531
DURANGO,MANUFACTURAS,6 Y MÁS PERSONAS OCUPADAS,2023,0.585728975238427,0.414271024761572,0.081447963800905
DURANGO,MANUFACTURAS,CONCENTRADOS,2020,0.380643966738079,0.619356033261921,0.215974212034384
DURANGO,MANUFACTURAS,CONCENTRADOS,2021,0.203681881439869,0.796318118560131,0.195818999735380
DURANGO,MANUFACTURAS,CONCENTRADOS,2022,0.407152052872148,0.592847947127852,0.184678124089717
DURANGO,MANUFACTURAS,CONCENTRADOS,2023,0.666967040024131,0.333032959975869,0.159033371691600
DURANGO,OTROS SECTORES,CONCENTRADOS,2020,0.389001876402834,0.610998123597166,0.280628905462608
DURANGO,OTROS SECTORES,CONCENTRADOS,2021,0.223717473200765,0.776282526799235,0.232062676121760
DURANGO,OTROS SECTORES,CONCENTRADOS,2022,0.422092883074602,0.577907116925398,0.232258786657712
DURANGO,OTROS SECTORES,CONCENTRADOS,2023,0.781616458887085,0.218383541112915,0.222361053264843
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2020,0.313702100777983,0.686297899222016,0.308004738534439
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2021,0.195116451311475,0.804883548688524,0.254639301954037
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2022,0.457064875348201,0.542935124651798,0.341767723880597
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2023,0.858270418465362,0.141729581534637,0.281806918898313
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2020,0.961650444138892,0.038349555861108,0.146341463414634
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2021,0.791453492638144,0.208546507361855,0.056737588652482
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2022,0.825091832201315,0.174908167798685,0.065693430656934
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2023,0.982220848332625,0.017779151667375,0.097872340425532
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2020,0.463789128496484,0.536210871503515,0.192885375494071
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2021,0.349479914306128,0.650520085693872,0.163288940359004
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2022,0.471972238666134,0.528027761333866,0.155180496952649
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2023,0.707939270883561,0.292060729116439,0.213980789754536
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2020,0.730122834387408,0.269877165612591,0.140625000000000
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2021,0.441608425777733,0.558391574222266,0.132478632478632
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2022,0.818292591569300,0.181707408430699,0.094474153297683
DURANGO,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2023,0.935206818703510,0.064793181296490,0.125760649087221
